Date,Time,Traffic Volume,Average Speed (km-h),Occupancy Rate (%),Temperature,Precipitation (mm),Wind Speed (km-h),Visibility (km),Hour of Day,Incident Type,Incident Duration (min),Location_Agra,Location_Allahabad,Location_Bareilly,Location_Faizabad,Location_Ghaziabad,Location_Gorakhpur,Location_Kanpur,Location_Lucknow,Location_Mathura,Location_Varanasi,Day of Week_Friday,Day of Week_Monday,Day of Week_Saturday,Day of Week_Sunday,Day of Week_Thursday,Day of Week_Tuesday,Day of Week_Wednesday,Hour,Day,Month,Year,Traffic_Lag_1,Traffic_Lag_2,Traffic_Lag_3
2023-12-24,12:00:00,0.19512195121951217,52,87,0.14634146341463414,0.0,10,9,12,None,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,12,24,12,2023,0.1804878048780488,0.1121951219512195,0.12682926829268293
2023-12-24,16:00:00,0.2097560975609756,44,94,0.0975609756097561,2.0,11,10,16,Heavy Traffic,45,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,16,24,12,2023,0.19512195121951217,0.1804878048780488,0.1121951219512195
2023-12-24,20:00:00,0.12195121951219512,67,78,0.07317073170731711,1.0,8,8,20,None,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,20,24,12,2023,0.2097560975609756,0.19512195121951217,0.1804878048780488
2023-12-24,23:00:00,0.10731707317073169,71,67,0.048780487804878064,0.0,6,10,23,None,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,23,24,12,2023,0.12195121951219512,0.2097560975609756,0.19512195121951217
2023-12-25,08:00:00,0.18536585365853656,59,80,0.0975609756097561,2.0,12,9,8,Accident,30,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,8,25,12,2023,0.10731707317073169,0.12195121951219512,0.2097560975609756
2023-12-25,12:00:00,0.19999999999999998,51,88,0.17073170731707318,0.0,9,10,12,None,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,12,25,12,2023,0.18536585365853656,0.10731707317073169,0.12195121951219512
2023-12-25,16:00:00,0.2146341463414634,43,91,0.14634146341463414,1.0,8,8,16,Heavy Traffic,50,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,16,25,12,2023,0.19999999999999998,0.18536585365853656,0.10731707317073169
2023-12-25,20:00:00,0.13170731707317074,69,79,0.0975609756097561,0.0,10,9,20,None,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,20,25,12,2023,0.2146341463414634,0.19999999999999998,0.18536585365853656
2023-12-25,23:00:00,0.12195121951219512,72,70,0.07317073170731711,0.0,7,10,23,None,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,23,25,12,2023,0.13170731707317074,0.2146341463414634,0.19999999999999998
2023-12-26,08:00:00,0.19512195121951217,58,82,0.12195121951219515,2.0,11,9,8,Minor Accident,25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,8,26,12,2023,0.12195121951219512,0.13170731707317074,0.2146341463414634
2023-12-26,12:00:00,0.2048780487804878,52,87,0.19512195121951223,0.0,10,8,12,None,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,12,26,12,2023,0.19512195121951217,0.12195121951219512,0.13170731707317074
2023-12-26,16:00:00,0.21951219512195122,44,93,0.14634146341463414,1.0,9,10,16,Heavy Traffic,45,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,16,26,12,2023,0.2048780487804878,0.19512195121951217,0.12195121951219512
2023-12-26,20:00:00,0.12682926829268293,67,76,0.12195121951219515,0.0,8,9,20,None,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,20,26,12,2023,0.21951219512195122,0.2048780487804878,0.19512195121951217
2023-12-26,23:00:00,0.1121951219512195,70,65,0.07317073170731711,0.0,6,8,23,None,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,23,26,12,2023,0.12682926829268293,0.21951219512195122,0.2048780487804878
2023-12-27,08:00:00,0.19999999999999998,60,81,0.0975609756097561,1.0,12,9,8,Roadwork,40,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,8,27,12,2023,0.1121951219512195,0.12682926829268293,0.21951219512195122
2023-12-27,12:00:00,0.2097560975609756,54,88,0.14634146341463414,0.0,11,8,12,None,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,12,27,12,2023,0.19999999999999998,0.1121951219512195,0.12682926829268293
2023-12-27,16:00:00,0.22439024390243903,46,89,0.12195121951219515,3.0,10,9,16,Heavy Traffic,50,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,16,27,12,2023,0.2097560975609756,0.19999999999999998,0.1121951219512195
2023-12-27,20:00:00,0.13658536585365852,68,78,0.0975609756097561,0.0,9,10,20,None,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,20,27,12,2023,0.22439024390243903,0.2097560975609756,0.19999999999999998
2023-12-27,23:00:00,0.12195121951219512,70,64,0.048780487804878064,0.0,7,8,23,None,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,23,27,12,2023,0.13658536585365852,0.22439024390243903,0.2097560975609756
2023-12-28,08:00:00,0.2048780487804878,59,83,0.12195121951219515,2.0,11,9,8,Accident,30,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,8,28,12,2023,0.12195121951219512,0.13658536585365852,0.22439024390243903
2023-12-28,12:00:00,0.21951219512195122,53,89,0.17073170731707318,0.0,10,10,12,None,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,12,28,12,2023,0.2048780487804878,0.12195121951219512,0.13658536585365852
2023-12-28,16:00:00,0.23414634146341465,45,92,0.14634146341463414,1.0,9,8,16,Heavy Traffic,50,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,16,28,12,2023,0.21951219512195122,0.2048780487804878,0.12195121951219512
2023-12-28,20:00:00,0.12682926829268293,66,76,0.12195121951219515,0.0,10,9,20,None,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,20,28,12,2023,0.23414634146341465,0.21951219512195122,0.2048780487804878
2023-12-28,23:00:00,0.1121951219512195,68,65,0.0975609756097561,0.0,6,10,23,None,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,23,28,12,2023,0.12682926829268293,0.23414634146341465,0.21951219512195122
2023-12-29,08:00:00,0.2146341463414634,60,82,0.14634146341463414,2.0,12,9,8,Minor Accident,25,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,8,29,12,2023,0.1121951219512195,0.12682926829268293,0.23414634146341465
2023-12-29,12:00:00,0.22926829268292684,52,88,0.19512195121951223,0.0,11,8,12,None,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,12,29,12,2023,0.2146341463414634,0.1121951219512195,0.12682926829268293
2023-12-29,16:00:00,0.24390243902439027,44,91,0.12195121951219515,1.0,9,10,16,Heavy Traffic,45,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,16,29,12,2023,0.22926829268292684,0.2146341463414634,0.1121951219512195
2023-12-29,20:00:00,0.13170731707317074,67,78,0.0975609756097561,0.0,8,9,20,None,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,20,29,12,2023,0.24390243902439027,0.22926829268292684,0.2146341463414634
2023-12-29,23:00:00,0.12195121951219512,71,67,0.07317073170731711,0.0,7,8,23,None,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,23,29,12,2023,0.13170731707317074,0.24390243902439027,0.22926829268292684
2023-12-30,08:00:00,0.21951219512195122,59,80,0.12195121951219515,2.0,10,9,8,Accident,30,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,8,30,12,2023,0.12195121951219512,0.13170731707317074,0.24390243902439027
2023-12-30,12:00:00,0.23414634146341465,51,88,0.17073170731707318,0.0,9,10,12,None,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,12,30,12,2023,0.21951219512195122,0.12195121951219512,0.13170731707317074
2023-12-30,16:00:00,0.24878048780487802,43,91,0.14634146341463414,1.0,8,8,16,Heavy Traffic,50,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,16,30,12,2023,0.23414634146341465,0.21951219512195122,0.12195121951219512
2023-12-30,20:00:00,0.13658536585365852,69,79,0.0975609756097561,0.0,10,9,20,None,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,20,30,12,2023,0.24878048780487802,0.23414634146341465,0.21951219512195122
2023-12-30,23:00:00,0.12195121951219512,72,70,0.07317073170731711,0.0,7,10,23,None,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,23,30,12,2023,0.13658536585365852,0.24878048780487802,0.23414634146341465
2023-12-31,08:00:00,0.22926829268292684,58,82,0.12195121951219515,1.0,12,9,8,Minor Accident,25,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,8,31,12,2023,0.12195121951219512,0.13658536585365852,0.24878048780487802
2023-12-31,12:00:00,0.24390243902439027,52,87,0.19512195121951223,0.0,11,8,12,None,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,12,31,12,2023,0.22926829268292684,0.12195121951219512,0.13658536585365852
2023-12-31,16:00:00,0.25853658536585367,44,93,0.14634146341463414,1.0,10,10,16,Heavy Traffic,45,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,16,31,12,2023,0.24390243902439027,0.22926829268292684,0.12195121951219512
2023-12-31,20:00:00,0.13658536585365852,67,76,0.12195121951219515,0.0,8,9,20,None,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,20,31,12,2023,0.25853658536585367,0.24390243902439027,0.22926829268292684
2023-12-31,23:00:00,0.12195121951219512,70,65,0.07317073170731711,0.0,6,8,23,None,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,23,31,12,2023,0.13658536585365852,0.25853658536585367,0.24390243902439027
2023-12-01,08:00:00,0.07073170731707318,60,85,0.17073170731707318,2.0,11,9,8,Accident,30,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,1,12,2023,0.12195121951219512,0.13658536585365852,0.25853658536585367
2023-12-01,12:00:00,0.058536585365853655,55,90,0.21951219512195122,0.0,12,10,12,None,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,1,12,2023,0.07073170731707318,0.12195121951219512,0.13658536585365852
2023-12-01,16:00:00,0.039024390243902446,50,92,0.19512195121951223,1.0,8,9,16,Heavy Traffic,45,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16,1,12,2023,0.058536585365853655,0.07073170731707318,0.12195121951219512
2023-12-01,20:00:00,0.04878048780487804,65,78,0.14634146341463414,3.0,10,7,20,Roadwork,60,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20,1,12,2023,0.039024390243902446,0.058536585365853655,0.07073170731707318
2023-12-01,23:00:00,0.01951219512195121,70,68,0.0975609756097561,0.0,5,10,23,None,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,23,1,12,2023,0.04878048780487804,0.039024390243902446,0.058536585365853655
2023-12-02,08:00:00,0.07804878048780486,62,84,0.19512195121951223,1.0,11,8,8,Minor Accident,20,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,2,12,2023,0.01951219512195121,0.04878048780487804,0.039024390243902446
2023-12-02,12:00:00,0.06341463414634146,58,89,0.24390243902439027,0.0,13,10,12,None,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,2,12,2023,0.07804878048780486,0.01951219512195121,0.04878048780487804
2023-12-02,16:00:00,0.04390243902439023,48,93,0.21951219512195122,2.0,7,9,16,Heavy Traffic,50,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16,2,12,2023,0.06341463414634146,0.07804878048780486,0.01951219512195121
2023-12-02,20:00:00,0.053658536585365846,66,80,0.14634146341463414,0.0,9,10,20,None,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,20,2,12,2023,0.04390243902439023,0.06341463414634146,0.07804878048780486
2023-12-02,23:00:00,0.03414634146341464,72,70,0.12195121951219515,1.0,6,9,23,None,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,23,2,12,2023,0.053658536585365846,0.04390243902439023,0.06341463414634146
2023-12-03,08:00:00,0.053658536585365846,61,82,0.17073170731707318,2.0,12,8,8,Accident,25,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,3,12,2023,0.03414634146341464,0.053658536585365846,0.04390243902439023
2023-12-03,12:00:00,0.06341463414634146,54,88,0.21951219512195122,1.0,8,10,12,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,3,12,2023,0.053658536585365846,0.03414634146341464,0.053658536585365846
2023-12-03,16:00:00,0.02439024390243902,46,91,0.19512195121951223,0.0,10,10,16,Roadblock,40,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16,3,12,2023,0.06341463414634146,0.053658536585365846,0.03414634146341464
2023-12-03,20:00:00,0.029268292682926828,60,80,0.14634146341463414,1.0,9,9,20,Heavy Traffic,45,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20,3,12,2023,0.02439024390243902,0.06341463414634146,0.053658536585365846
2023-12-03,23:00:00,0.009756097560975605,75,72,0.0975609756097561,0.0,6,8,23,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,3,12,2023,0.029268292682926828,0.02439024390243902,0.06341463414634146
2023-12-04,08:00:00,0.039024390243902446,62,83,0.17073170731707318,2.0,11,9,8,Accident,30,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,4,12,2023,0.009756097560975605,0.029268292682926828,0.02439024390243902
2023-12-04,12:00:00,0.04878048780487804,57,89,0.21951219512195122,0.0,13,10,12,None,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,4,12,2023,0.039024390243902446,0.009756097560975605,0.029268292682926828
2023-12-04,16:00:00,0.02439024390243902,50,92,0.19512195121951223,1.0,8,9,16,Roadblock,40,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,4,12,2023,0.04878048780487804,0.039024390243902446,0.009756097560975605
2023-12-04,20:00:00,0.04390243902439023,64,78,0.14634146341463414,3.0,10,7,20,Roadwork,60,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20,4,12,2023,0.02439024390243902,0.04878048780487804,0.039024390243902446
2023-12-04,23:00:00,0.03414634146341464,70,68,0.0975609756097561,0.0,5,10,23,None,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,23,4,12,2023,0.04390243902439023,0.02439024390243902,0.04878048780487804
2023-12-05,08:00:00,0.058536585365853655,63,82,0.17073170731707318,2.0,12,8,8,Minor Accident,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,5,12,2023,0.03414634146341464,0.04390243902439023,0.02439024390243902
2023-12-05,12:00:00,0.04390243902439023,56,88,0.21951219512195122,1.0,8,9,12,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,5,12,2023,0.058536585365853655,0.03414634146341464,0.04390243902439023
2023-12-05,16:00:00,0.029268292682926828,49,91,0.19512195121951223,0.0,10,10,16,Heavy Traffic,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,5,12,2023,0.04390243902439023,0.058536585365853655,0.03414634146341464
2023-12-05,20:00:00,0.03414634146341464,66,79,0.14634146341463414,1.0,9,10,20,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20,5,12,2023,0.029268292682926828,0.04390243902439023,0.058536585365853655
2023-12-05,23:00:00,0.014634146341463414,72,70,0.0975609756097561,0.0,6,8,23,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,23,5,12,2023,0.03414634146341464,0.029268292682926828,0.04390243902439023
2023-12-06,08:00:00,0.039024390243902446,61,83,0.17073170731707318,2.0,11,9,8,Accident,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,6,12,2023,0.014634146341463414,0.03414634146341464,0.029268292682926828
2023-12-06,12:00:00,0.04390243902439023,55,90,0.21951219512195122,0.0,12,10,12,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,6,12,2023,0.039024390243902446,0.014634146341463414,0.03414634146341464
2023-12-06,16:00:00,0.02439024390243902,50,92,0.19512195121951223,1.0,8,9,16,Roadblock,40,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,6,12,2023,0.04390243902439023,0.039024390243902446,0.014634146341463414
2023-12-06,20:00:00,0.03414634146341464,65,79,0.14634146341463414,3.0,10,7,20,Roadwork,60,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,6,12,2023,0.02439024390243902,0.04390243902439023,0.039024390243902446
2023-12-06,23:00:00,0.01951219512195121,70,68,0.0975609756097561,0.0,5,10,23,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,6,12,2023,0.03414634146341464,0.02439024390243902,0.04390243902439023
2023-12-07,08:00:00,0.058536585365853655,62,84,0.17073170731707318,2.0,11,9,8,Accident,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,7,12,2023,0.01951219512195121,0.03414634146341464,0.02439024390243902
2023-12-07,12:00:00,0.04878048780487804,57,89,0.21951219512195122,0.0,13,10,12,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12,7,12,2023,0.058536585365853655,0.01951219512195121,0.03414634146341464
2023-12-07,16:00:00,0.039024390243902446,49,91,0.19512195121951223,1.0,8,9,16,Heavy Traffic,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16,7,12,2023,0.04878048780487804,0.058536585365853655,0.01951219512195121
2023-12-07,20:00:00,0.053658536585365846,66,79,0.14634146341463414,3.0,9,8,20,Roadwork,60,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,7,12,2023,0.039024390243902446,0.04878048780487804,0.058536585365853655
2023-12-07,23:00:00,0.03414634146341464,72,70,0.0975609756097561,0.0,6,8,23,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,23,7,12,2023,0.053658536585365846,0.039024390243902446,0.04878048780487804
2023-12-08,08:00:00,0.039024390243902446,61,83,0.17073170731707318,2.0,12,9,8,Accident,30,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,8,12,2023,0.03414634146341464,0.053658536585365846,0.039024390243902446
2023-12-08,12:00:00,0.04390243902439023,56,88,0.21951219512195122,0.0,10,10,12,None,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,8,12,2023,0.039024390243902446,0.03414634146341464,0.053658536585365846
2023-12-08,16:00:00,0.02439024390243902,50,92,0.19512195121951223,1.0,8,9,16,Roadblock,40,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16,8,12,2023,0.04390243902439023,0.039024390243902446,0.03414634146341464
2023-12-08,20:00:00,0.03414634146341464,65,79,0.14634146341463414,3.0,9,7,20,Roadwork,60,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20,8,12,2023,0.02439024390243902,0.04390243902439023,0.039024390243902446
2023-12-08,23:00:00,0.01951219512195121,70,68,0.0975609756097561,0.0,5,10,23,None,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,23,8,12,2023,0.03414634146341464,0.02439024390243902,0.04390243902439023
2023-12-09,08:00:00,0.058536585365853655,62,84,0.17073170731707318,2.0,11,9,8,Accident,30,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,9,12,2023,0.01951219512195121,0.03414634146341464,0.02439024390243902
2023-12-09,12:00:00,0.04878048780487804,57,89,0.21951219512195122,0.0,13,10,12,None,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,9,12,2023,0.058536585365853655,0.01951219512195121,0.03414634146341464
2023-12-09,16:00:00,0.039024390243902446,49,91,0.19512195121951223,1.0,8,9,16,Heavy Traffic,50,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16,9,12,2023,0.04878048780487804,0.058536585365853655,0.01951219512195121
2023-12-09,20:00:00,0.053658536585365846,66,79,0.14634146341463414,3.0,9,8,20,Roadwork,60,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,20,9,12,2023,0.039024390243902446,0.04878048780487804,0.058536585365853655
2023-12-09,23:00:00,0.03414634146341464,72,70,0.0975609756097561,0.0,6,8,23,None,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,23,9,12,2023,0.053658536585365846,0.039024390243902446,0.04878048780487804
2023-12-10,08:00:00,0.06829268292682927,61,83,0.19512195121951223,1.0,10,9,8,Accident,25,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,10,12,2023,0.03414634146341464,0.053658536585365846,0.039024390243902446
2023-12-10,12:00:00,0.06341463414634146,54,88,0.24390243902439027,1.0,9,10,12,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,10,12,2023,0.06829268292682927,0.03414634146341464,0.053658536585365846
2023-12-10,16:00:00,0.04390243902439023,47,91,0.21951219512195122,0.0,8,9,16,Roadblock,40,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16,10,12,2023,0.06341463414634146,0.06829268292682927,0.03414634146341464
2023-12-10,20:00:00,0.04878048780487804,64,78,0.17073170731707318,2.0,7,10,20,Heavy Traffic,45,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20,10,12,2023,0.04390243902439023,0.06341463414634146,0.06829268292682927
2023-12-10,23:00:00,0.029268292682926828,74,72,0.12195121951219515,0.0,6,8,23,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,10,12,2023,0.04878048780487804,0.04390243902439023,0.06341463414634146
2023-12-11,08:00:00,0.06341463414634146,60,85,0.14634146341463414,2.0,11,9,8,Minor Accident,20,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,11,12,2023,0.029268292682926828,0.04878048780487804,0.04390243902439023
2023-12-11,12:00:00,0.053658536585365846,56,88,0.21951219512195122,0.0,12,10,12,None,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,11,12,2023,0.06341463414634146,0.029268292682926828,0.04878048780487804
2023-12-11,16:00:00,0.03414634146341464,50,91,0.19512195121951223,1.0,10,9,16,Heavy Traffic,50,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,11,12,2023,0.053658536585365846,0.06341463414634146,0.029268292682926828
2023-12-11,20:00:00,0.039024390243902446,65,79,0.14634146341463414,3.0,9,8,20,Roadwork,60,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20,11,12,2023,0.03414634146341464,0.053658536585365846,0.06341463414634146
2023-12-11,23:00:00,0.02439024390243902,70,68,0.12195121951219515,0.0,6,9,23,None,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,23,11,12,2023,0.039024390243902446,0.03414634146341464,0.053658536585365846
2023-12-12,08:00:00,0.06829268292682927,62,84,0.17073170731707318,2.0,12,9,8,Accident,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,12,12,2023,0.02439024390243902,0.039024390243902446,0.03414634146341464
2023-12-12,12:00:00,0.058536585365853655,57,89,0.21951219512195122,0.0,13,10,12,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,12,12,2023,0.06829268292682927,0.02439024390243902,0.039024390243902446
2023-12-12,16:00:00,0.039024390243902446,50,91,0.19512195121951223,1.0,8,9,16,Roadblock,40,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,12,12,2023,0.058536585365853655,0.06829268292682927,0.02439024390243902
2023-12-12,20:00:00,0.04878048780487804,66,79,0.14634146341463414,3.0,9,8,20,Roadwork,60,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20,12,12,2023,0.039024390243902446,0.058536585365853655,0.06829268292682927
2023-12-12,23:00:00,0.03414634146341464,71,70,0.0975609756097561,0.0,5,9,23,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,23,12,12,2023,0.04878048780487804,0.039024390243902446,0.058536585365853655
2023-12-13,08:00:00,0.07317073170731708,61,85,0.17073170731707318,1.0,11,9,8,Minor Accident,25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,13,12,2023,0.03414634146341464,0.04878048780487804,0.039024390243902446
2023-12-13,12:00:00,0.06829268292682927,54,88,0.24390243902439027,1.0,9,10,12,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,13,12,2023,0.07317073170731708,0.03414634146341464,0.04878048780487804
2023-12-13,16:00:00,0.04878048780487804,47,91,0.21951219512195122,0.0,8,9,16,Heavy Traffic,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,13,12,2023,0.06829268292682927,0.07317073170731708,0.03414634146341464
2023-12-13,20:00:00,0.053658536585365846,64,78,0.17073170731707318,2.0,7,10,20,Roadwork,60,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,13,12,2023,0.04878048780487804,0.06829268292682927,0.07317073170731708
2023-12-13,23:00:00,0.029268292682926828,73,72,0.12195121951219515,0.0,6,8,23,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,13,12,2023,0.053658536585365846,0.04878048780487804,0.06829268292682927
2023-12-14,08:00:00,0.06829268292682927,60,85,0.14634146341463414,2.0,11,9,8,Accident,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,14,12,2023,0.029268292682926828,0.053658536585365846,0.04878048780487804
2023-12-14,12:00:00,0.058536585365853655,56,88,0.21951219512195122,0.0,12,10,12,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12,14,12,2023,0.06829268292682927,0.029268292682926828,0.053658536585365846
2023-12-14,16:00:00,0.04390243902439023,50,91,0.19512195121951223,1.0,10,9,16,Roadblock,40,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16,14,12,2023,0.058536585365853655,0.06829268292682927,0.029268292682926828
2023-12-14,20:00:00,0.04878048780487804,65,79,0.14634146341463414,3.0,9,8,20,Roadwork,60,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,14,12,2023,0.04390243902439023,0.058536585365853655,0.06829268292682927
2023-12-14,23:00:00,0.03414634146341464,71,70,0.0975609756097561,0.0,5,9,23,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,23,14,12,2023,0.04878048780487804,0.04390243902439023,0.058536585365853655
2023-12-15,08:00:00,0.06341463414634146,62,84,0.17073170731707318,2.0,12,9,8,Accident,30,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,15,12,2023,0.03414634146341464,0.04878048780487804,0.04390243902439023
2023-12-15,12:00:00,0.053658536585365846,57,89,0.21951219512195122,0.0,13,10,12,None,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,15,12,2023,0.06341463414634146,0.03414634146341464,0.04878048780487804
2023-12-15,16:00:00,0.039024390243902446,50,91,0.19512195121951223,1.0,8,9,16,Roadblock,40,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16,15,12,2023,0.053658536585365846,0.06341463414634146,0.03414634146341464
